title,tag,link,description,date
57% of American shoppers are likely to spend money to treat themselves this holiday season,credit-cards,https://www.bankrate.com//credit-cards/news/american-shoppers-treat-themselves-during-holiday-season/,"This year, most Americans are also planning to buy gifts for themselves.","Mar 19, 2024"
Poll: Lending money goes wrong nearly half the time,credit-cards,https://www.bankrate.com//credit-cards/news/lending-money-survey/,"The survey data backs up a well-known financial rule: it’s best to avoid mixing friends, family and money.","Dec 21, 2022"
Why I love the Delta SkyMiles Gold,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-love-delta-skymiles-gold-amex/,"There are dozens of airline credit cards offered these days, but the Delta SkyMiles Gold card stands out.","Sep 29, 2022"
Hilton Honors American Express Card vs. Hilton Honors American Express Surpass Credit Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/hilton-honors-amex-vs-hilton-honors-amex-surpass/,Find out the difference between the Amex Hilton Honors card and the Amex Hilton Surpass card.,"Oct 13, 2022"
Hilton Honors American Express Card vs. Aspire,credit-cards,https://www.bankrate.com//credit-cards/reviews/amex-hilton-honors-vs-hilton-aspire/,Find out the difference between Amex Hilton Honors card and the Amex Hilton Aspire card.,"Jul 07, 2022"
Should a business notify me about a compromised credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/should-a-business-notify-me-about-compromised-credit-card/,Businesses have certain legal responsibilities to customers when they discover a compromised card.,"Nov 22, 2021"
Hilton Honors American Express Card: How to book a vacation with points,credit-cards,https://www.bankrate.com//finance/hilton-honors-amex-booking-vacation-with-points/,The no-fee Hilton Honors American Express Card could be your ticket to a rewards-fueled trip.,"Dec 21, 2022"
"Capital One announces 100,000-mile bonus for new Venture X cardholders",credit-cards,https://www.bankrate.com//credit-cards/news/capital-one-venture-card-100k-sign-up-bonus/,"Get up to a 100,000-mile bonus with Capital One’s Venture Cards.","Oct 27, 2023"
Is the Hilton Honors American Express Card worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-hilton-honors-amex-worth-it/,"If you’re considering the Hilton Honors American Express Card due to its lack of annual fee, you should weigh the pros and cons.","Aug 04, 2022"
Poll: 77% of U.S. adults face shopping issues ahead of holiday season,credit-cards,https://www.bankrate.com//credit-cards/news/holiday-shopping/,Holiday shopping can be even more harried with supply chain issues that lead to high prices and bare shelves.,"Dec 21, 2022"
"Average credit scores rose in 2021, though some cities and states fared better than others",credit-cards,https://www.bankrate.com//credit-cards/news/average-fico-credit-scores-rising/,"The average credit score is a record-high 716, up eight points from last year, according to FICO.","Nov 29, 2021"
Planning and budgeting for a national parks trip,credit-cards,https://www.bankrate.com//credit-cards/travel/planning-national-park-trip/,There is no shortage of beautiful national parks to explore in the U.S. during every season.,"Oct 26, 2022"
How to get the most out of Capital One Experiences,credit-cards,https://www.bankrate.com//credit-cards/issuers/experience-with-capital-one-access/,"Capital One Experiences are available to all Capital One cardholders, but you’ll maximize your dollar with the right card.","Jun 28, 2022"
Why I opened 24 credit cards,credit-cards,https://www.bankrate.com//credit-cards/advice/why-i-opened-24-credit-cards/,"How many credit cards is too many? For this responsible credit user, opening 24 cards helped him achieve his travel goals—without going into credit card debt.","Oct 26, 2022"
American Express waiving ‘Plan It’ fees during the holiday season,credit-cards,https://www.bankrate.com//credit-cards/news/american-express-waiving-plan-it-fees-during-holiday-season/,"As the “buy now, pay later” (BNPL) industry continues to grow, traditional credit card issuers are adapting their offerings to lean into this trend.","Aug 18, 2022"
Poll: Live event attendance on the rise,credit-cards,https://www.bankrate.com//credit-cards/news/covid-live-events-poll/,"As the world starts to reopen, many are beginning to attend live events. But some still cite fear of COVID as a reason they won’t be going to public affairs any time soon.","Dec 21, 2022"
The credit card market is officially booming: Here’s what it means for you,credit-cards,https://www.bankrate.com//credit-cards/news/credit-card-market-is-booming/,"As the COVID-19 pandemic has begun to subside, the credit card world has gone to full-on overdrive.","Jul 26, 2022"
Best credit cards for couples,credit-cards,https://www.bankrate.com//credit-cards/advice/best-credit-cards-for-couples/,Bankrate’s guide to choosing the best credit card for you and your partner.,"Aug 18, 2022"
"Capital One launches new premium card, Venture X",credit-cards,https://www.bankrate.com//credit-cards/news/capital-one-venture-x/,"Capital One launches a new premium travel card, Venture X. Find out what this card offers.","Mar 24, 2022"
Best United Airlines credit cards,credit-cards,https://www.bankrate.com//credit-cards/travel/best-united-airlines-credit-cards/,"Whether you’re a United enthusiast or someone who wants to rack up miles for free flights in any program, you should consider co-branded United MileagePlus credit cards.","Dec 21, 2022"
What to expect when attending live events in 2022,credit-cards,https://www.bankrate.com//credit-cards/news/live-events-covid-2022/,COVID-19’s impact on live events and their venues is still felt in the late fall of 2021. Find out more about vaccine requirements and how to protect yourself and your finances.,"Nov 08, 2021"
Changing the due date on your credit card bills,credit-cards,https://www.bankrate.com//credit-cards/advice/changing-the-due-date-on-your-credit-card/,Balance your cash flow by reordering your credit card payment dates.,"Nov 04, 2021"
Should you keep or cancel the updated American Express Platinum Card?,credit-cards,https://www.bankrate.com//credit-cards/reviews/should-you-keep-or-cancel-the-updated-amex-platinum/,"In light of the semi-recent annual fee price increase, many American Express Platinum cardholders are asking themselves if the steep price is worth it. For travel lovers, the card may still generate enough [...]","Jun 02, 2022"
Chase Sapphire Reserve® vs. Citi Prestige® Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-sapphire-reserve-vs-citi-prestige-card/,Choose the right luxury travel card for you with this head-to-head comparison.,"Jul 20, 2022"
How PayPal Key can help you maximize your Q4 Chase Freedom Flex rewards,credit-cards,https://www.bankrate.com//credit-cards/news/how-to-use-paypal-key-to-maximize-chase-freedom-flex-rewards/,"Thanks to PayPal Key, almost all online purchases could qualify for the Freedom Flex card’s Q4 cash back categories.","Oct 14, 2021"
"Amex Business Platinum gets new benefits, higher annual fee",credit-cards,https://www.bankrate.com//credit-cards/news/amex-business-platinum-upgrades-annual-fees-and-benefits/,"The Business Platinum Card from American Express will now have a higher annual fee of $695, up from $595, along with more benefits like card perks and statement credits. The new annual fee of $695 starts [...]","Jan 13, 2022"
Amex boosts rewards earnings for referral accounts,credit-cards,https://www.bankrate.com//credit-cards/news/amex-boosts-rewards-for-referral-accounts/,"American Express is offering eligible cardholders boosted rewards for referring friends and business owners between now and December 1, 2021.","Oct 26, 2022"
Best credit cards with no late fees,credit-cards,https://www.bankrate.com//credit-cards/advice/best-credit-cards-with-no-late-fees/,Issuer assistance won’t last forever. Here are 4 cards offering no late fees or a one-time pass.,"Aug 09, 2022"
I disputed a credit card charge by mistake,credit-cards,https://www.bankrate.com//credit-cards/advice/disputed-card-charge-by-mistake/,Disputing a credit card charge by mistake can lead to some issues — find out how to avoid them and also how to find a solution if you do accidentally do it.,"Nov 23, 2022"
Chase Sapphire Reserve: How to get 50% off travel through the Chase portal,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-sapphire-reserve-travel-value-portal/,"The Chase portal is incredibly flexible, and Sapphire Reserve cardmembers get the best deal.","Jul 20, 2022"
Everything you need to know about purchase protection on Bank of America credit cards,credit-cards,https://www.bankrate.com//credit-cards/issuers/bank-of-america-purchase-protection-guide/,"Learn about bank of America purchase protection, how it works and how you can file a claim.","Oct 26, 2022"
How the Chase Sapphire Preferred pays for itself,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-sapphire-preferred-pays-for-itself/,"When you break down the benefits, the Chase Sapphire Preferred’s $95 annual fee is a steal.","Jul 10, 2024"
Walmart+ vs. Amazon Prime: Which shopping subscription service is better?,credit-cards,https://www.bankrate.com//credit-cards/advice/walmart-plus-vs-amazon-prime/,"Both of these services offer very similar benefits and features, but which is best for you?","Jul 20, 2023"
Poll: 9 in 10 U.S. adults hit by price hikes in 2021,credit-cards,https://www.bankrate.com//credit-cards/news/higher-prices-poll-2021/,Most Americans report paying more for essentials like gas and groceries.,"Dec 21, 2022"
